Ubicac.técnica,Equipo,Tipo de equipo,Equipo superior
1003-MI1-EACA-WARR-WAR2023,600000102,F,400000020
1003-MI1-EACA-WARR-WAR2023,600000103,F,400000020
1003-MI1-EACA-WARR-WAR2023,600000104,F,400000020
1003-MI1-EACA-WARR-WAR2003,600000105,F,400000021
1003-MI1-EACA-WARR-WAR2003,600000106,F,400000021
1003-MI1-EACA-WARR-WAR2003,600000107,F,400000021
1003-MI1-EACA-WARR-WAR2003,600000108,F,400000021
1003-MI1-EACA-WARR-WAR2003,600000109,F,400000021
1003-MI1-EACA-WARR-WAR2025,600000110,F,400000022
1003-MI1-EACA-WARR-WAR2025,600000111,F,400000022
1003-MI1-EACA-WARR-WAR2025,600000112,F,400000022
1003-MI1-EACA-WARR-WAR2025,600000113,F,400000022
1003-MI1-EACA-WARR-WAR2025,600000114,F,400000022
1003-MI1-EACA-WARR-WAR2027,600000115,F,400000023
1003-MI1-EACA-WARR-WAR2027,600000116,F,400000023
1003-MI1-EACA-WARR-WAR2027,600000117,F,400000023
1003-MI1-EACA-WARR-WAR2027,600000118,F,400000023
1003-MI1-EACA-WARR-WAR2027,600000119,F,400000023
1003-MI1-ESOS-LCON-LCO2005,600000120,F,400000025
1003-MI1-ESOS-LCON-LCO2005,600000121,F,400000025
1003-MI1-ESOS-LCON-LCO2005,600000122,F,400000025
1003-MI1-ESOS-LCON-LCO2005,600000123,F,400000025
1003-MI1-ESOS-LCON-LCO2006,600000124,F,400000026
1003-MI1-ESOS-LCON-LCO2006,600000125,F,400000026
1003-MI1-ESOS-LCON-LCO2006,600000126,F,400000026
1003-MI1-ESOS-LCON-LCO2006,600000127,F,400000026
1003-MI1-ESOS-LCON-LCO2006,600000128,F,400000026
1003-MI1-ESOS-LCON-LCO2004,600000129,F,400000027
1003-MI1-ESOS-LCON-LCO2004,600000130,F,400000027
1003-MI1-ESOS-LCON-LCO2004,600000131,F,400000027
1003-MI1-ESOS-LCON-LCO2004,600000132,F,400000027
1003-MI1-ECAR-SCOO-SCO2155,600000133,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000134,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000135,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000136,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000137,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000138,F,400000034
1003-MI1-ECAR-SCOO-SCO2155,600000139,F,400000034
1003-MI1-EPER-MPER-PER2001,600000140,F,500000000
1003-MI1-EPER-MPER-PER2001,600000141,F,500000000
1003-MI1-EPER-MPER-PER2002,600000142,F,500000001
1003-MI1-EPER-MPER-PER2002,600000143,F,500000001
1003-MI1-EPER-MPER-PER2003,600000144,F,500000002
1003-MI1-EPER-MPER-PER2003,600000145,F,500000002
1003-MI1-EPER-MPER-PER2004,600000146,F,500000003
1003-MI1-EPER-MPER-PER2004,600000147,F,500000003
1003-MI1-EPER-MPER-PER2005,600000148,F,500000004
1003-MI1-EPER-MPER-PER2005,600000149,F,500000004
1003-MI1-EPER-MPER-PER2006,600000150,F,500000005
1003-MI1-EPER-MPER-PER2006,600000151,F,500000005
1003-MI1-EPER-MPER-PER2007,600000152,F,500000006
1003-MI1-EPER-MPER-PER2007,600000153,F,500000006
1003-MI1-EPER-MPER-PER2008,600000154,F,500000007
1003-MI1-EPER-MPER-PER2008,600000155,F,500000007
1003-MI1-EPER-MPER-PER2009,600000156,F,500000008
1003-MI1-EPER-MPER-PER2009,600000157,F,500000008
1003-MI1-EPER-MPER-PER2010,600000158,F,500000009
1003-MI1-EPER-MPER-PER2010,600000159,F,500000009
1003-MI1-EPER-MPER-PER2011,600000160,F,500000010
1003-MI1-EPER-MPER-PER2011,600000161,F,500000010
1003-MI1-EPER-MPER-PER2012,600000162,F,500000011
1003-MI1-EPER-MPER-PER2012,600000163,F,500000011
1003-MI1-EPER-MPER-PER2013,600000164,F,500000012
1003-MI1-EPER-MPER-PER2013,600000165,F,500000012
1003-MI1-EPER-MPER-PER2014,600000166,F,500000013
1003-MI1-EPER-MPER-PER2014,600000167,F,500000013
1003-MI1-EPER-MPER-PER2015,600000168,F,500000014
1003-MI1-EPER-MPER-PER2015,600000169,F,500000014
1003-MI1-EPER-MPER-PER2016,600000170,F,500000015
1003-MI1-EPER-MPER-PER2016,600000171,F,500000015
1003-MI1-EACA-WARR-WAR2014,600000172,F,400000035
1003-MI1-EACA-WARR-WAR2014,600000173,F,400000035
1003-MI1-EACA-WARR-WAR2014,600000174,F,400000035
1003-MI1-EACA-WARR-WAR2014,600000175,F,400000035
1003-MI1-EACA-WARR-WAR2014,600000176,F,400000035
1003-MI1-ESOS-LCON-LCO2007,600000177,F,400000036
1003-MI1-ESOS-LCON-LCO2007,600000178,F,400000036
1003-MI1-ESOS-LCON-LCO2007,600000179,F,400000036
1003-MI1-ESOS-LCON-LCO2007,600000180,F,400000036
1003-MI1-EACA-WARR-WAR2016,600000181,F,400000037
1003-MI1-EACA-WARR-WAR2016,600000182,F,400000037
1003-MI1-EACA-WARR-WAR2016,600000183,F,400000037
1003-MI1-EACA-WARR-WAR2016,600000184,F,400000037
1003-MI1-EACA-WARR-WAR2016,600000185,F,400000037
1003-MI1-EACA-WARR-WAR2028,600000186,F,400000038
1003-MI1-EACA-WARR-WAR2028,600000187,F,400000038
1003-MI1-EACA-WARR-WAR2028,600000188,F,400000038
1003-MI1-EACA-WARR-WAR2028,600000189,F,400000038
1003-MI1-EACA-WARR-WAR2028,600000190,F,400000038
1003-MI1-EACA-WARR-WAR2030,600000191,F,400000039
1003-MI1-EACA-WARR-WAR2030,600000192,F,400000039
1003-MI1-EACA-WARR-WAR2030,600000193,F,400000039
1003-MI1-EACA-WARR-WAR2030,600000194,F,400000039
1003-MI1-EACA-WARR-WAR2030,600000195,F,400000039
1003-MI1-EACA-WARR-WAR2036,600000196,F,400000040
1003-MI1-EACA-WARR-WAR2036,600000197,F,400000040
1003-MI1-EACA-WARR-WAR2036,600000198,F,400000040
1003-MI1-EACA-WARR-WAR2036,600000199,F,400000040
1003-MI1-EACA-WARR-WAR2036,600000200,F,400000040
1003-MI1-EACA-WARR-WAR2012,600000201,F,400000042
1003-MI1-EACA-WARR-WAR2012,600000202,F,400000042
1003-MI1-EACA-WARR-WAR2012,600000203,F,400000042
1003-MI1-EACA-WARR-WAR2012,600000204,F,400000042
1003-MI1-EACA-WARR-WAR2012,600000205,F,400000042
1003-MI1-EACA-WARR-WAR2008,600000206,F,400000043
1003-MI1-EACA-WARR-WAR2008,600000207,F,400000043
1003-MI1-EACA-WARR-WAR2008,600000208,F,400000043
1003-MI1-EACA-WARR-WAR2008,600000209,F,400000043
1003-MI1-EACA-WARR-WAR2008,600000210,F,400000043
1003-MI1-EACA-WARR-WAR2020,600000211,F,400000044
1003-MI1-EACA-WARR-WAR2020,600000212,F,400000044
1003-MI1-EACA-WARR-WAR2020,600000213,F,400000044
1003-MI1-EACA-WARR-WAR2020,600000214,F,400000044
1003-MI1-EACA-WARR-WAR2020,600000215,F,400000044
1003-MI1-EACA-WARR-WAR2004,600000216,F,400000045
1003-MI1-EACA-WARR-WAR2004,600000217,F,400000045
1003-MI1-EACA-WARR-WAR2004,600000218,F,400000045
1003-MI1-EACA-WARR-WAR2004,600000219,F,400000045
1003-MI1-EACA-WARR-WAR2004,600000220,F,400000045
1003-MI1-EACA-WARR-WAR2026,600000221,F,400000046
1003-MI1-EACA-WARR-WAR2026,600000222,F,400000046
1003-MI1-EACA-WARR-WAR2026,600000223,F,400000046
1003-MI1-EACA-WARR-WAR2026,600000224,F,400000046
1003-MI1-EACA-WARR-WAR2026,600000225,F,400000046
1003-MI1-EACA-WARR-WAR2029,600000226,F,400000047
1003-MI1-EACA-WARR-WAR2029,600000227,F,400000047
1003-MI1-EACA-WARR-WAR2029,600000228,F,400000047
1003-MI1-EACA-WARR-WAR2029,600000229,F,400000047
1003-MI1-EACA-WARR-WAR2029,600000230,F,400000047
1003-MI1-EACA-WARR-WAR2007,600000231,F,400000048
1003-MI1-EACA-WARR-WAR2007,600000232,F,400000048
1003-MI1-EACA-WARR-WAR2007,600000233,F,400000048
1003-MI1-EACA-WARR-WAR2007,600000234,F,400000048
1003-MI1-EACA-WARR-WAR2007,600000235,F,400000048
1003-MI1-ECAR-SCOO-SCO2146,600000236,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000237,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000238,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000239,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000240,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000241,F,400000058
1003-MI1-ECAR-SCOO-SCO2146,600000242,F,400000058
1003-MI1-ECAR-SCOO-SCO2116,600000243,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000244,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000245,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000246,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000247,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000248,F,400000059
1003-MI1-ECAR-SCOO-SCO2116,600000249,F,400000059
1003-MI1-ECAR-SCOO-SCO2102,600000250,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000251,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000252,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000253,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000254,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000255,F,400000060
1003-MI1-ECAR-SCOO-SCO2102,600000256,F,400000060
1003-MI1-ECAR-SCOO-SCO2148,600000257,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000258,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000259,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000260,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000261,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000262,F,400000061
1003-MI1-ECAR-SCOO-SCO2148,600000263,F,400000061
1003-MI1-ECAR-SCOO-SCO2147,600000264,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000265,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000266,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000267,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000268,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000269,F,400000062
1003-MI1-ECAR-SCOO-SCO2147,600000270,F,400000062
1003-MI1-EACA-LOCO-LOC2002,600000271,F,400000071
1003-MI1-EACA-LOCO-LOC2002,600000272,F,400000071
1003-MI1-EACA-LOCO-LOC2002,600000273,F,400000071
1003-MI1-EACA-LOCO-LOC2002,600000274,F,400000071
1003-MI1-EACA-LOCO-LOC2006,600000275,F,400000072
1003-MI1-EACA-LOCO-LOC2006,600000276,F,400000072
1003-MI1-EACA-LOCO-LOC2006,600000277,F,400000072
1003-MI1-EACA-LOCO-LOC2006,600000278,F,400000072
1003-MI1-ECAR-SCOO-SCO2101,600000279,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000280,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000281,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000282,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000283,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000284,F,400000073
1003-MI1-ECAR-SCOO-SCO2101,600000285,F,400000073
1003-MI1-ECAR-SCOO-SCO2149,600000286,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000287,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000288,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000289,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000290,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000291,F,400000074
1003-MI1-ECAR-SCOO-SCO2149,600000292,F,400000074
1003-MI1-ECAR-SCOO-SCO2137,600000293,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000294,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000295,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000296,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000297,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000298,F,400000075
1003-MI1-ECAR-SCOO-SCO2137,600000299,F,400000075
1003-MI1-ECAR-SCOO-SCO2123,600000300,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000301,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000302,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000303,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000304,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000305,F,400000076
1003-MI1-ECAR-SCOO-SCO2123,600000306,F,400000076
1003-MI1-ECAR-SCOO-SCO2142,600000307,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000308,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000309,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000310,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000311,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000312,F,400000077
1003-MI1-ECAR-SCOO-SCO2142,600000313,F,400000077
1003-MI1-ECAR-SCOO-SCO2115,600000314,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000315,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000316,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000317,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000318,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000319,F,400000078
1003-MI1-ECAR-SCOO-SCO2115,600000320,F,400000078
1003-MI1-ECAR-SCOO-SCO2151,600000321,F,400000079
1003-MI1-ECAR-SCOO-SCO2151,600000322,F,400000079
1003-MI1-ECAR-SCOO-SCO2151,600000323,F,400000079
1003-MI1-ECAR-SCOO-SCO2151,600000324,F,400000079
1003-MI1-ECAR-SCOO-SCO2151,600000325,F,400000079
1003-MI1-ECAR-SCOO-SCO2151,600000326,F,400000079
1003-MI1-EAUM-VENP-VEN2003,600000327,F,400000080
1003-MI1-EAUM-VENP-VEN2003,600000328,F,400000080
1003-MI1-EAUM-VENP-VEN2003,600000329,F,400000080
1003-MI1-EAUM-VENP-VEN2003,600000330,F,400000080
1003-MI1-EAUM-VENP-VEN2003,600000331,F,400000080
1003-MI1-EAUM-VENP-VEN2003,600000332,F,400000080
1003-MI1-EAUM-VENP-VEN2004,600000333,F,400000081
1003-MI1-EAUM-VENP-VEN2004,600000334,F,400000081
1003-MI1-EAUM-VENP-VEN2004,600000335,F,400000081
1003-MI1-EAUM-VENP-VEN2004,600000336,F,400000081
1003-MI1-EAUM-VENP-VEN2004,600000337,F,400000081
1003-MI1-EAUM-VENP-VEN2004,600000338,F,400000081
1003-MI1-EAUM-VENP-VEN2001,600000339,F,400000082
1003-MI1-EAUM-VENP-VEN2001,600000340,F,400000082
1003-MI1-EAUM-VENP-VEN2001,600000341,F,400000082
1003-MI1-EAUM-VENP-VEN2001,600000342,F,400000082
1003-MI1-EAUM-VENP-VEN2005,600000343,F,400000083
1003-MI1-EAUM-VENP-VEN2005,600000344,F,400000083
1003-MI1-EAUM-VENP-VEN2005,600000345,F,400000083
1003-MI1-EAUM-VENP-VEN2005,600000346,F,400000083
1003-MI1-EAUM-VENP-VEN2005,600000347,F,400000083
1003-MI1-EAUM-VENP-VEN2005,600000348,F,400000083
1003-MI1-EACA-WARR-WAR2017,600000349,F,400000084
1003-MI1-EACA-WARR-WAR2017,600000350,F,400000084
1003-MI1-EACA-WARR-WAR2017,600000351,F,400000084
1003-MI1-EACA-WARR-WAR2017,600000352,F,400000084
1003-MI1-EACA-WARR-WAR2017,600000353,F,400000084
1003-MI1-ECAR-SCOO-SCO2136,600000354,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000355,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000356,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000357,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000358,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000359,F,400000085
1003-MI1-ECAR-SCOO-SCO2136,600000360,F,400000085
1003-MI1-ECAR-SCOO-SCO2143,600000361,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000362,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000363,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000364,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000365,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000366,F,400000086
1003-MI1-ECAR-SCOO-SCO2143,600000367,F,400000086
1003-MI1-ECAR-SCOO-SCO2130,600000368,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000369,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000370,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000371,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000372,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000373,F,400000087
1003-MI1-ECAR-SCOO-SCO2130,600000374,F,400000087
1003-MI1-ECAR-SCOO-SCO2144,600000375,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000376,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000377,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000378,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000379,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000380,F,400000088
1003-MI1-ECAR-SCOO-SCO2144,600000381,F,400000088
1003-MI1-ECAR-SCOO-SCO2138,600000382,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000383,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000384,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000385,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000386,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000387,F,400000089
1003-MI1-ECAR-SCOO-SCO2138,600000388,F,400000089
1003-MI1-ECAR-SCOO-SCO2129,600000389,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000390,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000391,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000392,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000393,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000394,F,400000090
1003-MI1-ECAR-SCOO-SCO2129,600000395,F,400000090
1003-MI1-EAUM-LTRO-TAB2004,600000396,F,400000094
1003-MI1-EAUM-PVEN-PAV2001,600000397,F,500000030
1003-MI1-EAUM-PVEN-PAV2001,600000398,F,500000030
1003-MI1-EAUM-PVEN-PAV2002,600000399,F,500000031
1003-MI1-EAUM-PVEN-PAV2002,600000400,F,500000031
1003-MI1-EAUM-LTRO-TAB2001,600000401,F,400000095
1003-MI1-EAUM-PVEN-PAV2003,600000402,F,500000032
1003-MI1-EAUM-PVEN-PAV2003,600000403,F,500000032
1003-MI1-EAUM-LTRO-TAB2003,600000404,F,400000098
1003-MI1-EAUM-PVEN-PAV2004,600000405,F,500000033
1003-MI1-EAUM-PVEN-PAV2004,600000406,F,500000033
1003-MI1-EPER-RCLI-RCL2101,600000407,F,500000034
1003-MI1-EPER-RCLI-RCL2101,600000408,F,500000034
1003-MI1-EPER-RCLI-RCL2101,600000409,F,500000034
1003-MI1-EPER-RCLI-RCL2101,600000410,F,500000034
1003-MI1-EPER-RCLI-RCL2101,600000411,F,500000034
1003-MI1-EPER-RCLI-RCL2101,600000412,F,500000035
1003-MI1-EPER-RCLI-RCL2101,600000413,F,500000035
1003-MI1-EPER-RCLI-RCL2101,600000414,F,500000035
1003-MI1-EACA-LOCO-LOC2011,600000415,F,400000105
1003-MI1-EACA-LOCO-LOC2011,600000416,F,400000105
1003-MI1-EACA-LOCO-LOC2011,600000417,F,400000105
1003-MI1-EACA-LOCO-LOC2011,600000418,F,400000105
1003-MI1-EACA-LOCO-LOC2017,600000419,F,400000106
1003-MI1-EACA-LOCO-LOC2017,600000420,F,400000106
1003-MI1-EACA-LOCO-LOC2017,600000421,F,400000106
1003-MI1-EACA-LOCO-LOC2017,600000422,F,400000106
1003-MI1-EACA-LOCO-LOC2016,600000423,F,400000107
1003-MI1-EACA-LOCO-LOC2016,600000424,F,400000107
1003-MI1-EACA-LOCO-LOC2016,600000425,F,400000107
1003-MI1-EACA-LOCO-LOC2016,600000426,F,400000107
1003-MI1-EACA-LOCO-LOC2007,600000427,F,400000108
1003-MI1-EACA-LOCO-LOC2007,600000428,F,400000108
1003-MI1-EACA-LOCO-LOC2007,600000429,F,400000108
1003-MI1-EACA-LOCO-LOC2007,600000430,F,400000108
1003-MI1-EACA-LOCO-LOC2018,600000431,F,400000109
1003-MI1-EACA-LOCO-LOC2018,600000432,F,400000109
1003-MI1-EACA-LOCO-LOC2018,600000433,F,400000109
1003-MI1-EACA-LOCO-LOC2018,600000434,F,400000109
1003-MI1-EACA-LOCO-LOC2004,600000435,F,400000110
1003-MI1-EACA-LOCO-LOC2004,600000436,F,400000110
1003-MI1-EACA-LOCO-LOC2004,600000437,F,400000110
1003-MI1-EACA-LOCO-LOC2004,600000438,F,400000110
1003-MI1-EACA-LOCO-LOC2015,600000439,F,400000111
1003-MI1-EACA-LOCO-LOC2015,600000440,F,400000111
1003-MI1-EACA-LOCO-LOC2015,600000441,F,400000111
1003-MI1-EACA-LOCO-LOC2015,600000442,F,400000111
1003-MI1-ECAR-SCOO-SCO2127,600000443,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000444,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000445,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000446,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000447,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000448,F,400000119
1003-MI1-ECAR-SCOO-SCO2127,600000449,F,400000119
1003-MI1-ECAR-SCOO-SCO2132,600000450,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000451,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000452,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000453,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000454,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000455,F,400000139
1003-MI1-ECAR-SCOO-SCO2132,600000456,F,400000139
1003-MI1-EACA-LOCO-LOC2010,600000457,F,400000155
1003-MI1-EACA-LOCO-LOC2010,600000458,F,400000155
1003-MI1-EACA-LOCO-LOC2010,600000459,F,400000155
1003-MI1-EACA-LOCO-LOC2010,600000460,F,400000155
1003-MI1-EAUM-VENP-VEN2002,600000461,F,400000169
1003-MI1-EAUM-VENP-VEN2002,600000462,F,400000169
1003-MI1-EAUM-VENP-VEN2002,600000463,F,400000169
1003-MI1-EAUM-VENP-VEN2002,600000464,F,400000169
1003-MI1-ECAR-SCOO-SCO2141,600000465,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000466,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000467,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000468,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000469,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000470,F,400000170
1003-MI1-ECAR-SCOO-SCO2141,600000471,F,400000170
1003-MI1-ECAR-SCOO-SCO2140,600000472,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000473,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000474,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000475,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000476,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000477,F,400000171
1003-MI1-ECAR-SCOO-SCO2140,600000478,F,400000171
1003-MI1-ECAR-SCOO-SCO2128,600000479,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000480,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000481,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000482,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000483,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000484,F,400000172
1003-MI1-ECAR-SCOO-SCO2128,600000485,F,400000172
1003-MI1-ECAR-SCOO-SCO2119,600000486,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000487,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000488,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000489,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000490,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000491,F,400000173
1003-MI1-ECAR-SCOO-SCO2119,600000492,F,400000173
1003-MI1-ECAR-SCOO-SCO2139,600000493,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000494,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000495,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000496,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000497,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000498,F,400000176
1003-MI1-ECAR-SCOO-SCO2139,600000499,F,400000176
1003-MI1-EPER-RCLI-RCL2102,600000500,F,500000072
1003-MI1-EPER-RCLI-RCL2102,600000501,F,500000072
1003-MI1-EPER-RCLI-RCL2102,600000502,F,500000072
1003-MI1-EPER-RCLI-RCL2102,600000503,F,500000072
1003-MI1-EPER-RCLI-RCL2102,600000504,F,500000072
1003-MI1-EPER-RCLI-RCL2102,600000505,F,500000073
1003-MI1-EPER-RCLI-RCL2102,600000506,F,500000073
1003-MI1-EPER-RCLI-RCL2102,600000507,F,500000073
1003-MI1-PI01-CAW1-WIZ2001,600000508,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000509,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000510,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000511,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000512,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000513,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000514,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000515,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000516,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000517,F,500000074
1003-MI1-PI01-CAW1-WIZ2001,600000518,F,500000074
1003-MI1-PI01-EV01-ALI2001,600000519,F,500000075
1003-MI1-PI01-EV01-UPH2001,600000520,F,500000076
1003-MI1-PI01-EV01-UPH2001,600000521,F,500000076
1003-MI1-PI01-EV01-UPH2001,600000522,F,500000076
1003-MI1-PI01-EV01-UPH2001,600000523,F,500000076
1003-MI1-PI01-EC01-TOL2001,600000524,F,500000077
1003-MI1-PI01-EC01-TOL2002,600000525,F,500000078
1003-MI1-PI01-EC01-UPH2001,600000526,F,500000079
1003-MI1-PI01-EC01-UPH2001,600000527,F,500000079
1003-MI1-PI01-EC01-UPH2001,600000528,F,500000079
1003-MI1-PI01-EC01-UPH2001,600000529,F,500000079
1003-MI1-PI01-EC02-UPH2001,600000530,F,500000089
1003-MI1-PI01-EC02-UPH2001,600000531,F,500000089
1003-MI1-PI01-EC02-UPH2001,600000532,F,500000089
1003-MI1-PI01-EC02-UPH2001,600000533,F,500000089
1003-MI1-PI01-EC03-UPH2001,600000534,F,500000099
1003-MI1-PI01-EC03-UPH2001,600000535,F,500000099
1003-MI1-PI01-EC03-UPH2001,600000536,F,500000099
