"";"Ubicac.técnica";"Equipo";"Tipo.de.equipo";"Equipo.superior";"Eq.padre";"Sistema";"Comp"
"21345";"1002-MI1-EACA-WARR-WAR0033";800009974;"R";"500004593";"500004593";"0";"800009974"
"21346";"1002-MI1-EACA-WARR-WAR0033";800009975;"R";"500004593";"500004593";"0";"800009975"
"21347";"1002-MI1-EACA-WARR-WAR0034";800009976;"R";"500004594";"500004594";"0";"800009976"
"21348";"1002-MI1-EACA-WARR-WAR0034";800009977;"R";"500004594";"500004594";"0";"800009977"
"21349";"1002-MI1-EACA-WARR-WAR0034";800009978;"R";"500004594";"500004594";"0";"800009978"
"21350";"1002-MI1-EACA-WARR-WAR0034";800009979;"R";"500004594";"500004594";"0";"800009979"
"21351";"1002-MI1-EACA-WARR-WAR0035";800009980;"R";"500004595";"500004595";"0";"800009980"
"21352";"1002-MI1-EACA-WARR-WAR0035";800009981;"R";"500004595";"500004595";"0";"800009981"
"21353";"1002-MI1-EACA-WARR-WAR0035";800009982;"R";"500004595";"500004595";"0";"800009982"
"21354";"1002-MI1-EACA-WARR-WAR0035";800009983;"R";"500004595";"500004595";"0";"800009983"
"21355";"1002-MI1-PIZA-PIQ1-WIZ0001";800009984;"R";"500004596";"500004596";"0";"800009984"
"21356";"1002-MI1-PIZA-PIQ1-WIZ0001";800009985;"R";"500004596";"500004596";"0";"800009985"
"21357";"1002-MI1-PIZA-PIQ1-WIZ0001";800009986;"R";"500004596";"500004596";"0";"800009986"
"21358";"1002-MI1-PIZA-PIQ1-WIZ0001";800009987;"R";"500004596";"500004596";"0";"800009987"
"21359";"1002-MI1-PIZA-PIQ1-WIZ0002";800009988;"R";"500004597";"500004597";"0";"800009988"
"21360";"1002-MI1-PIZA-PIQ1-WIZ0002";800009989;"R";"500004597";"500004597";"0";"800009989"
"21361";"1002-MI1-PIZA-PIQ1-WIZ0002";800009990;"R";"500004597";"500004597";"0";"800009990"
"21362";"1002-MI1-PIZA-PIQ1-WIZ0002";800009991;"R";"500004597";"500004597";"0";"800009991"
"21363";"1002-MI1-PIZA-PIQ1-WIZ0003";800009992;"R";"500004598";"500004598";"0";"800009992"
"21364";"1002-MI1-PIZA-PIQ1-WIZ0003";800009993;"R";"500004598";"500004598";"0";"800009993"
"21365";"1002-MI1-PIZA-PIQ1-WIZ0003";800009994;"R";"500004598";"500004598";"0";"800009994"
"21366";"1002-MI1-PIZA-PIQ1-WIZ0003";800009995;"R";"500004598";"500004598";"0";"800009995"
"21367";"1002-MI1-PIZA-PIQ1-WIZ0004";800009996;"R";"500004599";"500004599";"0";"800009996"
"21368";"1002-MI1-PIZA-PIQ1-WIZ0004";800009997;"R";"500004599";"500004599";"0";"800009997"
"21369";"1002-MI1-PIZA-PIQ1-WIZ0004";800009998;"R";"500004599";"500004599";"0";"800009998"
"21370";"1002-MI1-PIZA-PIQ1-WIZ0004";800009999;"R";"500004599";"500004599";"0";"800009999"
"21371";"1002-MI1-PIZA-PIQ1-WIZ0005";800010000;"R";"500004600";"500004600";"0";"800010000"
"21372";"1002-MI1-PIZA-PIQ1-WIZ0005";800010001;"R";"500004600";"500004600";"0";"800010001"
"21373";"1002-MI1-PIZA-PIQ1-WIZ0005";800010002;"R";"500004600";"500004600";"0";"800010002"
"21374";"1002-MI1-PIZA-PIQ1-WIZ0005";800010003;"R";"500004600";"500004600";"0";"800010003"
"21375";"1002-MI1-EAUM-BOMB-BOM0009";800010004;"R";"500004601";"500004601";"0";"800010004"
"21376";"1002-MI1-EAUM-BOMB-BOM0010";800010005;"R";"500004602";"500004602";"0";"800010005"
"21377";"1002-MI1-EAUM-BOMB-BOM0011";800010006;"R";"500004603";"500004603";"0";"800010006"
"21378";"1002-MI1-EAUM-VENT-VEN0001";800010007;"R";"400002335";"400002335";"0";"800010007"
"21379";"1002-MI1-EAUM-VENT-VEN0001";800010008;"R";"400002335";"400002335";"0";"800010008"
"21380";"1002-MI1-EAUM-VENT-VEN0001";800010009;"R";"400002335";"400002335";"0";"800010009"
"21381";"1002-MI1-EAUM-VENT-VEN0001";800010010;"R";"400002335";"400002335";"0";"800010010"
"21382";"1002-MI1-EAUM-VENT-VEN0002";800010011;"R";"400002336";"400002336";"0";"800010011"
"21383";"1002-MI1-EAUM-VENT-VEN0002";800010012;"R";"400002336";"400002336";"0";"800010012"
"21384";"1002-MI1-EAUM-VENT-VEN0002";800010013;"R";"400002336";"400002336";"0";"800010013"
"21385";"1002-MI1-EAUM-VENT-VEN0002";800010014;"R";"400002336";"400002336";"0";"800010014"
"21386";"1002-MI1-EAUM-VENT-VEN0003";800010015;"R";"400002337";"400002337";"0";"800010015"
"21387";"1002-MI1-EAUM-VENT-VEN0003";800010016;"R";"400002337";"400002337";"0";"800010016"
"21388";"1002-MI1-EAUM-VENT-VEN0003";800010017;"R";"400002337";"400002337";"0";"800010017"
"21389";"1002-MI1-EAUM-VENT-VEN0003";800010018;"R";"400002337";"400002337";"0";"800010018"
"21390";"1002-MI1-EAUM-VENT-VEN0004";800010019;"R";"400002338";"400002338";"0";"800010019"
"21391";"1002-MI1-EAUM-VENT-VEN0004";800010020;"R";"400002338";"400002338";"0";"800010020"
"21392";"1002-MI1-EAUM-VENT-VEN0004";800010021;"R";"400002338";"400002338";"0";"800010021"
"21393";"1002-MI1-EAUM-VENT-VEN0004";800010022;"R";"400002338";"400002338";"0";"800010022"
"21394";"1002-MI1-EAUM-VENT-VEN0005";800010023;"R";"400002339";"400002339";"0";"800010023"
"21395";"1002-MI1-EAUM-VENT-VEN0005";800010024;"R";"400002339";"400002339";"0";"800010024"
"21396";"1002-MI1-EAUM-VENT-VEN0005";800010025;"R";"400002339";"400002339";"0";"800010025"
"21397";"1002-MI1-EAUM-VENT-VEN0005";800010026;"R";"400002339";"400002339";"0";"800010026"
"21398";"1002-MI1-EAUM-VENT-VEN0008";800010027;"R";"400002340";"400002340";"0";"800010027"
"21399";"1002-MI1-EAUM-VENT-VEN0008";800010028;"R";"400002340";"400002340";"0";"800010028"
"21400";"1002-MI1-EAUM-VENT-VEN0008";800010029;"R";"400002340";"400002340";"0";"800010029"
"21401";"1002-MI1-EAUM-VENT-VEN0008";800010030;"R";"400002340";"400002340";"0";"800010030"
"21402";"1002-MI1-EAUM-VENT-VEN0009";800010031;"R";"400002341";"400002341";"0";"800010031"
"21403";"1002-MI1-EAUM-VENT-VEN0009";800010032;"R";"400002341";"400002341";"0";"800010032"
"21404";"1002-MI1-EAUM-VENT-VEN0009";800010033;"R";"400002341";"400002341";"0";"800010033"
"21405";"1002-MI1-EAUM-VENT-VEN0009";800010034;"R";"400002341";"400002341";"0";"800010034"
"21406";"1002-MI1-EAUM-VENT-VEN0010";800010035;"R";"400002342";"400002342";"0";"800010035"
"21407";"1002-MI1-EAUM-VENT-VEN0010";800010036;"R";"400002342";"400002342";"0";"800010036"
"21408";"1002-MI1-EAUM-VENT-VEN0010";800010037;"R";"400002342";"400002342";"0";"800010037"
"21409";"1002-MI1-EAUM-VENT-VEN0010";800010038;"R";"400002342";"400002342";"0";"800010038"
"21410";"1002-MI1-EAUM-VENT-VEN0011";800010039;"R";"400002343";"400002343";"0";"800010039"
"21411";"1002-MI1-EAUM-VENT-VEN0011";800010040;"R";"400002343";"400002343";"0";"800010040"
"21412";"1002-MI1-EAUM-VENT-VEN0011";800010041;"R";"400002343";"400002343";"0";"800010041"
"21413";"1002-MI1-EAUM-VENT-VEN0011";800010042;"R";"400002343";"400002343";"0";"800010042"
"21414";"1002-MI1-EAUM-VENT-VEN0012";800010043;"R";"400002344";"400002344";"0";"800010043"
"21415";"1002-MI1-EAUM-VENT-VEN0012";800010044;"R";"400002344";"400002344";"0";"800010044"
"21416";"1002-MI1-EAUM-VENT-VEN0012";800010045;"R";"400002344";"400002344";"0";"800010045"
"21417";"1002-MI1-EAUM-VENT-VEN0012";800010046;"R";"400002344";"400002344";"0";"800010046"
"21418";"1002-MI1-EAUM-VENT-VEN0014";800010047;"R";"400002345";"400002345";"0";"800010047"
"21419";"1002-MI1-EAUM-VENT-VEN0014";800010048;"R";"400002345";"400002345";"0";"800010048"
"21420";"1002-MI1-EAUM-VENT-VEN0014";800010049;"R";"400002345";"400002345";"0";"800010049"
"21421";"1002-MI1-EAUM-VENT-VEN0014";800010050;"R";"400002345";"400002345";"0";"800010050"
"21422";"1002-MI1-EAUM-VENT-VEN0015";800010051;"R";"400002346";"400002346";"0";"800010051"
"21423";"1002-MI1-EAUM-VENT-VEN0015";800010052;"R";"400002346";"400002346";"0";"800010052"
"21424";"1002-MI1-EAUM-VENT-VEN0015";800010053;"R";"400002346";"400002346";"0";"800010053"
"21425";"1002-MI1-EAUM-VENT-VEN0015";800010054;"R";"400002346";"400002346";"0";"800010054"
"21426";"1002-MI1-EAUM-VENT-VEN0016";800010055;"R";"400002347";"400002347";"0";"800010055"
"21427";"1002-MI1-EAUM-VENT-VEN0016";800010056;"R";"400002347";"400002347";"0";"800010056"
"21428";"1002-MI1-EAUM-VENT-VEN0016";800010057;"R";"400002347";"400002347";"0";"800010057"
"21429";"1002-MI1-EAUM-VENT-VEN0016";800010058;"R";"400002347";"400002347";"0";"800010058"
"21430";"1002-MI1-EAUM-VENT-VEN0017";800010059;"R";"400002348";"400002348";"0";"800010059"
"21431";"1002-MI1-EAUM-VENT-VEN0017";800010060;"R";"400002348";"400002348";"0";"800010060"
"21432";"1002-MI1-EAUM-VENT-VEN0017";800010061;"R";"400002348";"400002348";"0";"800010061"
"21433";"1002-MI1-EAUM-VENT-VEN0017";800010062;"R";"400002348";"400002348";"0";"800010062"
"21434";"1002-MI1-EAUM-VENT-VEN0018";800010063;"R";"400002349";"400002349";"0";"800010063"
"21435";"1002-MI1-EAUM-VENT-VEN0018";800010064;"R";"400002349";"400002349";"0";"800010064"
"21436";"1002-MI1-EAUM-VENT-VEN0018";800010065;"R";"400002349";"400002349";"0";"800010065"
"21437";"1002-MI1-EAUM-VENT-VEN0018";800010066;"R";"400002349";"400002349";"0";"800010066"
"21438";"1002-MI1-EAUM-VENT-VEN0019";800010067;"R";"400002350";"400002350";"0";"800010067"
"21439";"1002-MI1-EAUM-VENT-VEN0019";800010068;"R";"400002350";"400002350";"0";"800010068"
"21440";"1002-MI1-EAUM-VENT-VEN0019";800010069;"R";"400002350";"400002350";"0";"800010069"
"21441";"1002-MI1-EAUM-VENT-VEN0019";800010070;"R";"400002350";"400002350";"0";"800010070"
"21442";"1002-MI1-EAUM-VENT-VEN0020";800010071;"R";"400002351";"400002351";"0";"800010071"
"21443";"1002-MI1-EAUM-VENT-VEN0020";800010072;"R";"400002351";"400002351";"0";"800010072"
"21444";"1002-MI1-EAUM-VENT-VEN0020";800010073;"R";"400002351";"400002351";"0";"800010073"
"21445";"1002-MI1-EAUM-VENT-VEN0020";800010074;"R";"400002351";"400002351";"0";"800010074"
"21446";"1002-MI1-EAUM-VENT-VEN0021";800010075;"R";"400002352";"400002352";"0";"800010075"
"21447";"1002-MI1-EAUM-VENT-VEN0021";800010076;"R";"400002352";"400002352";"0";"800010076"
"21448";"1002-MI1-EAUM-VENT-VEN0021";800010077;"R";"400002352";"400002352";"0";"800010077"
"21449";"1002-MI1-EAUM-VENT-VEN0021";800010078;"R";"400002352";"400002352";"0";"800010078"
"21450";"1002-MI1-EAUM-VENT-VEN0022";800010079;"R";"400002353";"400002353";"0";"800010079"
"21451";"1002-MI1-EAUM-VENT-VEN0022";800010080;"R";"400002353";"400002353";"0";"800010080"
"21452";"1002-MI1-EAUM-VENT-VEN0022";800010081;"R";"400002353";"400002353";"0";"800010081"
"21453";"1002-MI1-EAUM-VENT-VEN0022";800010082;"R";"400002353";"400002353";"0";"800010082"
"21454";"1002-MI1-EAUM-VENT-VEN0023";800010083;"R";"400002354";"400002354";"0";"800010083"
"21455";"1002-MI1-EAUM-VENT-VEN0023";800010084;"R";"400002354";"400002354";"0";"800010084"
"21456";"1002-MI1-EAUM-VENT-VEN0023";800010085;"R";"400002354";"400002354";"0";"800010085"
"21457";"1002-MI1-EAUM-VENT-VEN0023";800010086;"R";"400002354";"400002354";"0";"800010086"
"21458";"1002-MI1-EAUM-VENT-VEN0024";800010087;"R";"400002355";"400002355";"0";"800010087"
"21459";"1002-MI1-EAUM-VENT-VEN0024";800010088;"R";"400002355";"400002355";"0";"800010088"
"21460";"1002-MI1-EAUM-VENT-VEN0024";800010089;"R";"400002355";"400002355";"0";"800010089"
"21461";"1002-MI1-EAUM-VENT-VEN0024";800010090;"R";"400002355";"400002355";"0";"800010090"
"21462";"1002-MI1-EAUM-VENT-VEN0026";800010091;"R";"400002356";"400002356";"0";"800010091"
"21463";"1002-MI1-EAUM-VENT-VEN0026";800010092;"R";"400002356";"400002356";"0";"800010092"
"21464";"1002-MI1-EAUM-VENT-VEN0026";800010093;"R";"400002356";"400002356";"0";"800010093"
"21465";"1002-MI1-EAUM-VENT-VEN0026";800010094;"R";"400002356";"400002356";"0";"800010094"
"21466";"1002-MI1-EAUM-VENT-VEN0027";800010095;"R";"400002357";"400002357";"0";"800010095"
"21467";"1002-MI1-EAUM-VENT-VEN0027";800010096;"R";"400002357";"400002357";"0";"800010096"
"21468";"1002-MI1-EAUM-VENT-VEN0027";800010097;"R";"400002357";"400002357";"0";"800010097"
"21469";"1002-MI1-EAUM-VENT-VEN0027";800010098;"R";"400002357";"400002357";"0";"800010098"
"21470";"1002-MI1-EAUM-VENT-VEN0029";800010099;"R";"400002358";"400002358";"0";"800010099"
"21471";"1002-MI1-EAUM-VENT-VEN0029";800010100;"R";"400002358";"400002358";"0";"800010100"
"21472";"1002-MI1-EAUM-VENT-VEN0029";800010101;"R";"400002358";"400002358";"0";"800010101"
"21473";"1002-MI1-EAUM-VENT-VEN0029";800010102;"R";"400002358";"400002358";"0";"800010102"
"21474";"1002-MI1-EAUM-VENT-VEN0030";800010103;"R";"400002359";"400002359";"0";"800010103"
"21475";"1002-MI1-EAUM-VENT-VEN0030";800010104;"R";"400002359";"400002359";"0";"800010104"
"21476";"1002-MI1-EAUM-VENT-VEN0030";800010105;"R";"400002359";"400002359";"0";"800010105"
"21477";"1002-MI1-EAUM-VENT-VEN0030";800010106;"R";"400002359";"400002359";"0";"800010106"
"21478";"1002-MI1-EAUM-VENT-VEN0031";800010107;"R";"400002360";"400002360";"0";"800010107"
"21479";"1002-MI1-EAUM-VENT-VEN0031";800010108;"R";"400002360";"400002360";"0";"800010108"
"21480";"1002-MI1-EAUM-VENT-VEN0031";800010109;"R";"400002360";"400002360";"0";"800010109"
"21481";"1002-MI1-EAUM-VENT-VEN0031";800010110;"R";"400002360";"400002360";"0";"800010110"
"21482";"1002-MI1-EAUM-VENT-VEN0032";800010111;"R";"400002361";"400002361";"0";"800010111"
"21483";"1002-MI1-EAUM-VENT-VEN0032";800010112;"R";"400002361";"400002361";"0";"800010112"
"21484";"1002-MI1-EAUM-VENT-VEN0032";800010113;"R";"400002361";"400002361";"0";"800010113"
"21485";"1002-MI1-EAUM-VENT-VEN0032";800010114;"R";"400002361";"400002361";"0";"800010114"
"21486";"1002-MI1-EAUM-VENT-VEN0033";800010115;"R";"400002362";"400002362";"0";"800010115"
"21487";"1002-MI1-EAUM-VENT-VEN0033";800010116;"R";"400002362";"400002362";"0";"800010116"
"21488";"1002-MI1-EAUM-VENT-VEN0033";800010117;"R";"400002362";"400002362";"0";"800010117"
"21489";"1002-MI1-EAUM-VENT-VEN0033";800010118;"R";"400002362";"400002362";"0";"800010118"
"21490";"1002-MI1-ECAR-PNEU-PAL0001";800010119;"R";"500004604";"500004604";"0";"800010119"
"21491";"1002-MI1-ECAR-PNEU-PAL0001";800010120;"R";"500004604";"500004604";"0";"800010120"
"21492";"1002-MI1-ECAR-PNEU-PAL0001";800010121;"R";"500004604";"500004604";"0";"800010121"
"21493";"1002-MI1-ECAR-PNEU-PAL0001";800010122;"R";"500004604";"500004604";"0";"800010122"
"21494";"1002-MI1-ECAR-PNEU-PAL0002";800010123;"R";"500004605";"500004605";"0";"800010123"
"21495";"1002-MI1-ECAR-PNEU-PAL0002";800010124;"R";"500004605";"500004605";"0";"800010124"
"21496";"1002-MI1-ECAR-PNEU-PAL0002";800010125;"R";"500004605";"500004605";"0";"800010125"
"21497";"1002-MI1-ECAR-PNEU-PAL0002";800010126;"R";"500004605";"500004605";"0";"800010126"
"21498";"1002-MI1-ECAR-PNEU-PAL0004";800010127;"R";"500004606";"500004606";"0";"800010127"
"21499";"1002-MI1-ECAR-PNEU-PAL0004";800010128;"R";"500004606";"500004606";"0";"800010128"
"21500";"1002-MI1-ECAR-PNEU-PAL0004";800010129;"R";"500004606";"500004606";"0";"800010129"
"21501";"1002-MI1-ECAR-PNEU-PAL0004";800010130;"R";"500004606";"500004606";"0";"800010130"
"21502";"1002-MI1-ECAR-PNEU-PAL0006";800010131;"R";"500004607";"500004607";"0";"800010131"
"21503";"1002-MI1-ECAR-PNEU-PAL0006";800010132;"R";"500004607";"500004607";"0";"800010132"
"21504";"1002-MI1-ECAR-PNEU-PAL0006";800010133;"R";"500004607";"500004607";"0";"800010133"
"21505";"1002-MI1-ECAR-PNEU-PAL0006";800010134;"R";"500004607";"500004607";"0";"800010134"
"21506";"1002-MI1-ECAR-PNEU-PAL0007";800010135;"R";"500004608";"500004608";"0";"800010135"
"21507";"1002-MI1-ECAR-PNEU-PAL0007";800010136;"R";"500004608";"500004608";"0";"800010136"
"21508";"1002-MI1-ECAR-PNEU-PAL0007";800010137;"R";"500004608";"500004608";"0";"800010137"
"21509";"1002-MI1-ECAR-PNEU-PAL0007";800010138;"R";"500004608";"500004608";"0";"800010138"
"21510";"1002-MI1-ECAR-PNEU-PAL0008";800010139;"R";"500004609";"500004609";"0";"800010139"
"21511";"1002-MI1-ECAR-PNEU-PAL0008";800010140;"R";"500004609";"500004609";"0";"800010140"
"21512";"1002-MI1-ECAR-PNEU-PAL0008";800010141;"R";"500004609";"500004609";"0";"800010141"
"21513";"1002-MI1-ECAR-PNEU-PAL0008";800010142;"R";"500004609";"500004609";"0";"800010142"
"21514";"1002-MI1-ECAR-PNEU-PAL0010";800010143;"R";"500004610";"500004610";"0";"800010143"
"21515";"1002-MI1-ECAR-PNEU-PAL0010";800010144;"R";"500004610";"500004610";"0";"800010144"
"21516";"1002-MI1-ECAR-PNEU-PAL0010";800010145;"R";"500004610";"500004610";"0";"800010145"
"21517";"1002-MI1-ECAR-PNEU-PAL0010";800010146;"R";"500004610";"500004610";"0";"800010146"
"21518";"1002-MI1-ECAR-PNEU-PAL0011";800010147;"R";"500004611";"500004611";"0";"800010147"
"21519";"1002-MI1-ECAR-PNEU-PAL0011";800010148;"R";"500004611";"500004611";"0";"800010148"
"21520";"1002-MI1-ECAR-PNEU-PAL0011";800010149;"R";"500004611";"500004611";"0";"800010149"
"21521";"1002-MI1-ECAR-PNEU-PAL0011";800010150;"R";"500004611";"500004611";"0";"800010150"
"21522";"1002-MI1-ECAR-PNEU-PAL0012";800010151;"R";"500004612";"500004612";"0";"800010151"
"21523";"1002-MI1-ECAR-PNEU-PAL0012";800010152;"R";"500004612";"500004612";"0";"800010152"
"21524";"1002-MI1-ECAR-PNEU-PAL0012";800010153;"R";"500004612";"500004612";"0";"800010153"
"21525";"1002-MI1-ECAR-PNEU-PAL0012";800010154;"R";"500004612";"500004612";"0";"800010154"
"21526";"1002-MI1-ECAR-PNEU-PAL0013";800010155;"R";"500004613";"500004613";"0";"800010155"
"21527";"1002-MI1-ECAR-PNEU-PAL0013";800010156;"R";"500004613";"500004613";"0";"800010156"
"21528";"1002-MI1-ECAR-PNEU-PAL0013";800010157;"R";"500004613";"500004613";"0";"800010157"
"21529";"1002-MI1-ECAR-PNEU-PAL0013";800010158;"R";"500004613";"500004613";"0";"800010158"
"21530";"1002-MI1-ECAR-PNEU-PAL0014";800010159;"R";"500004614";"500004614";"0";"800010159"
"21531";"1002-MI1-ECAR-PNEU-PAL0014";800010160;"R";"500004614";"500004614";"0";"800010160"
"21532";"1002-MI1-ECAR-PNEU-PAL0014";800010161;"R";"500004614";"500004614";"0";"800010161"
"21533";"1002-MI1-ECAR-PNEU-PAL0014";800010162;"R";"500004614";"500004614";"0";"800010162"
"21534";"1002-MI1-ECAR-PNEU-PAL0016";800010163;"R";"500004615";"500004615";"0";"800010163"
"21535";"1002-MI1-ECAR-PNEU-PAL0016";800010164;"R";"500004615";"500004615";"0";"800010164"
"21536";"1002-MI1-ECAR-PNEU-PAL0016";800010165;"R";"500004615";"500004615";"0";"800010165"
"21537";"1002-MI1-ECAR-PNEU-PAL0016";800010166;"R";"500004615";"500004615";"0";"800010166"
"21538";"1002-MI1-ECAR-PNEU-PAL0019";800010167;"R";"500004616";"500004616";"0";"800010167"
"21539";"1002-MI1-ECAR-PNEU-PAL0019";800010168;"R";"500004616";"500004616";"0";"800010168"
"21540";"1002-MI1-ECAR-PNEU-PAL0019";800010169;"R";"500004616";"500004616";"0";"800010169"
"21541";"1002-MI1-ECAR-PNEU-PAL0019";800010170;"R";"500004616";"500004616";"0";"800010170"
"21542";"1002-MI1-ECAR-PNEU-PAL0020";800010171;"R";"500004617";"500004617";"0";"800010171"
"21543";"1002-MI1-ECAR-PNEU-PAL0020";800010172;"R";"500004617";"500004617";"0";"800010172"
"21544";"1002-MI1-ECAR-PNEU-PAL0020";800010173;"R";"500004617";"500004617";"0";"800010173"
"21545";"1002-MI1-ECAR-PNEU-PAL0020";800010174;"R";"500004617";"500004617";"0";"800010174"
"21546";"1002-MI1-ECAR-PNEU-PAL0021";800010175;"R";"500004618";"500004618";"0";"800010175"
"21547";"1002-MI1-ECAR-PNEU-PAL0021";800010176;"R";"500004618";"500004618";"0";"800010176"
"21548";"1002-MI1-ECAR-PNEU-PAL0021";800010177;"R";"500004618";"500004618";"0";"800010177"
"21549";"1002-MI1-ECAR-PNEU-PAL0021";800010178;"R";"500004618";"500004618";"0";"800010178"
"21550";"1002-MI1-ECAR-SCOO-SCO0001";800010179;"R";"500004619";"500004619";"0";"800010179"
"21551";"1002-MI1-ECAR-SCOO-SCO0001";800010180;"R";"500004619";"500004619";"0";"800010180"
"21552";"1002-MI1-ECAR-SCOO-SCO0001";800010181;"R";"500004619";"500004619";"0";"800010181"
"21553";"1002-MI1-ECAR-SCOO-SCO0001";800010182;"R";"500004619";"500004619";"0";"800010182"
"21554";"1002-MI1-ECAR-SCOO-SCO0001";800010183;"R";"500004619";"500004619";"0";"800010183"
"21555";"1002-MI1-ECAR-SCOO-SCO0001";800010184;"R";"500004619";"500004619";"0";"800010184"
"21556";"1002-MI1-ECAR-SCOO-SCO0001";800010185;"R";"500004619";"500004619";"0";"800010185"
"21557";"1002-MI1-ECAR-SCOO-SCO0001";800010186;"R";"500004619";"500004619";"0";"800010186"
"21558";"1002-MI1-ECAR-SCOO-SCO0001";800010187;"R";"500004619";"500004619";"0";"800010187"
"21559";"1002-MI1-ECAR-SCOO-SCO0002";800010188;"R";"500004620";"500004620";"0";"800010188"
"21560";"1002-MI1-ECAR-SCOO-SCO0002";800010189;"R";"500004620";"500004620";"0";"800010189"
"21561";"1002-MI1-ECAR-SCOO-SCO0002";800010190;"R";"500004620";"500004620";"0";"800010190"
"21562";"1002-MI1-ECAR-SCOO-SCO0002";800010191;"R";"500004620";"500004620";"0";"800010191"
"21563";"1002-MI1-ECAR-SCOO-SCO0002";800010192;"R";"500004620";"500004620";"0";"800010192"
"21564";"1002-MI1-ECAR-SCOO-SCO0002";800010193;"R";"500004620";"500004620";"0";"800010193"
"21565";"1002-MI1-ECAR-SCOO-SCO0002";800010194;"R";"500004620";"500004620";"0";"800010194"
"21566";"1002-MI1-ECAR-SCOO-SCO0002";800010195;"R";"500004620";"500004620";"0";"800010195"
"21567";"1002-MI1-ECAR-SCOO-SCO0002";800010196;"R";"500004620";"500004620";"0";"800010196"
"21568";"1002-MI1-ECAR-SCOO-SCO0003";800010197;"R";"500004621";"500004621";"0";"800010197"
"21569";"1002-MI1-ECAR-SCOO-SCO0003";800010198;"R";"500004621";"500004621";"0";"800010198"
"21570";"1002-MI1-ECAR-SCOO-SCO0003";800010199;"R";"500004621";"500004621";"0";"800010199"
"21571";"1002-MI1-ECAR-SCOO-SCO0003";800010200;"R";"500004621";"500004621";"0";"800010200"
"21572";"1002-MI1-ECAR-SCOO-SCO0003";800010201;"R";"500004621";"500004621";"0";"800010201"
"21573";"1002-MI1-ECAR-SCOO-SCO0003";800010202;"R";"500004621";"500004621";"0";"800010202"
"21574";"1002-MI1-ECAR-SCOO-SCO0003";800010203;"R";"500004621";"500004621";"0";"800010203"
"21575";"1002-MI1-ECAR-SCOO-SCO0003";800010204;"R";"500004621";"500004621";"0";"800010204"
"21576";"1002-MI1-ECAR-SCOO-SCO0003";800010205;"R";"500004621";"500004621";"0";"800010205"
"21577";"1002-MI1-ECAR-SCOO-SCO0004";800010206;"R";"500004622";"500004622";"0";"800010206"
"21578";"1002-MI1-ECAR-SCOO-SCO0004";800010207;"R";"500004622";"500004622";"0";"800010207"
"21579";"1002-MI1-ECAR-SCOO-SCO0004";800010208;"R";"500004622";"500004622";"0";"800010208"
"21580";"1002-MI1-ECAR-SCOO-SCO0004";800010209;"R";"500004622";"500004622";"0";"800010209"
"21581";"1002-MI1-ECAR-SCOO-SCO0004";800010210;"R";"500004622";"500004622";"0";"800010210"
"21582";"1002-MI1-ECAR-SCOO-SCO0004";800010211;"R";"500004622";"500004622";"0";"800010211"
"21583";"1002-MI1-ECAR-SCOO-SCO0004";800010212;"R";"500004622";"500004622";"0";"800010212"
"21584";"1002-MI1-ECAR-SCOO-SCO0004";800010213;"R";"500004622";"500004622";"0";"800010213"
"21585";"1002-MI1-ECAR-SCOO-SCO0004";800010214;"R";"500004622";"500004622";"0";"800010214"
"21586";"1002-MI1-ECAR-SCOO-SCO0005";800010215;"R";"500004623";"500004623";"0";"800010215"
"21587";"1002-MI1-ECAR-SCOO-SCO0005";800010216;"R";"500004623";"500004623";"0";"800010216"
"21588";"1002-MI1-ECAR-SCOO-SCO0005";800010217;"R";"500004623";"500004623";"0";"800010217"
"21589";"1002-MI1-ECAR-SCOO-SCO0005";800010218;"R";"500004623";"500004623";"0";"800010218"
"21590";"1002-MI1-ECAR-SCOO-SCO0005";800010219;"R";"500004623";"500004623";"0";"800010219"
"21591";"1002-MI1-ECAR-SCOO-SCO0005";800010220;"R";"500004623";"500004623";"0";"800010220"
"21592";"1002-MI1-ECAR-SCOO-SCO0005";800010221;"R";"500004623";"500004623";"0";"800010221"
"21593";"1002-MI1-ECAR-SCOO-SCO0005";800010222;"R";"500004623";"500004623";"0";"800010222"
"21594";"1002-MI1-ECAR-SCOO-SCO0005";800010223;"R";"500004623";"500004623";"0";"800010223"
"21595";"1002-AUX-LMET-CFLO";800010224;"R";"500004677";"500004677";"0";"800010224"
"21596";"1002-AUX-LMET-CGRA";800010225;"R";"500004683";"500004683";"0";"800010225"
"21597";"1002-AUX-LMET-TAMI";800010226;"R";"500004684";"500004684";"0";"800010226"
"21598";"1002-AUX-LMET-HOEL";800010227;"R";"500004685";"500004685";"0";"800010227"
"21599";"1002-AUX-LQUI-HORN";800010228;"R";"500004705";"500004705";"0";"800010228"
"21600";"1002-AUX-LQUI-HORN";800010229;"R";"500004705";"500004705";"0";"800010229"
"21601";"1002-AUX-LQUI-HORN";800010230;"R";"500004706";"500004706";"0";"800010230"
"21602";"1002-AUX-LQUI-HORN";800010231;"R";"500004706";"500004706";"0";"800010231"
"21603";"1002-AUX-LQUI-HORN";800010232;"R";"500004707";"500004707";"0";"800010232"
"21604";"1002-AUX-LQUI-HORN";800010233;"R";"500004707";"500004707";"0";"800010233"
"21605";"1002-AUX-LQUI-HORN";800010234;"R";"500004708";"500004708";"0";"800010234"
